"FullDate","CustomerID","EmployeeID","ProductID","UnitsSold","DollarSold"
"2014-07-13 10:00:00","53","1","CS-4759","1","175.4900"
"2014-07-13 10:00:00","53","1","LJ-0192-M","7","349.9300"
"2014-07-13 10:00:00","53","1","BK-T18U-50","2","1484.7000"
"2014-07-13 10:00:00","68","2","BK-T18U-50","2","1484.7000"
"2014-07-13 10:00:00","68","2","HB-M763","8","495.3600"
"2014-07-13 10:00:00","68","2","FR-R38B-58","3","1011.6600"
"2014-07-13 10:00:00","38","8","FR-T67Y-44","9","3000.7800"
"2014-07-13 10:00:00","38","8","SH-W890-M","4","279.9600"
"2014-07-13 10:00:00","44","3","SE-T924","3","157.9200"
"2014-07-13 10:00:00","44","3","BK-M18S-42","9","5084.9100"
"2014-07-13 10:00:00","44","3","BK-M18S-42","9","5084.9100"
"2014-07-13 10:00:00","44","3","BK-T18Y-44","4","2969.4000"
"2014-07-13 11:00:00","12","1","BK-M68B-42","1","2294.9899"
"2014-07-13 11:00:00","12","1","FR-M63S-42","7","2548.6293"
"2014-07-13 11:00:00","27","2","PK-7098","2","4.5800"
"2014-07-13 11:00:00","27","2","BK-T44U-60","8","9718.8000"
"2014-07-13 11:00:00","27","2","FR-R92R-44","5","7157.5000"
"2014-07-13 11:00:00","71","5","BK-M18S-40","5","2824.9500"
"2014-07-13 11:00:00","71","5","FR-R92B-44","3","4294.5000"
"2014-07-13 11:00:00","71","5","FR-M94S-38","6","8187.0000"
"2014-07-13 11:00:00","71","5","FR-M94S-38","6","8187.0000"
"2014-07-13 11:00:00","36","7","RD-2308","8","971.6800"
"2014-07-13 11:00:00","36","7","BK-T44U-50","6","7289.1000"
"2014-07-13 11:00:00","36","7","BK-R89B-52","3","7330.0500"
"2014-07-13 12:00:00","49","1","PD-R347","1","40.4900"
"2014-07-13 12:00:00","49","1","BB-7421","7","377.9300"
"2014-07-13 12:00:00","34","8","FR-T98Y-50","9","9035.1900"
"2014-07-13 12:00:00","34","8","BK-T79U-46","6","14304.4200"
"2014-07-13 12:00:00","34","8","BK-T79U-46","6","14304.4200"
"2014-07-13 12:00:00","37","3","RD-2308","3","364.3800"
"2014-07-13 12:00:00","37","3","BK-T44U-50","1","1214.8500"
"2014-07-13 12:00:00","37","3","HB-T928","4","366.2796"
"2014-07-13 12:00:00","37","3","HL-U509-B","2","69.9800"
"2014-07-13 12:00:00","9","1","FR-M94S-38","1","1364.5000"
"2014-07-13 12:00:00","9","1","BK-M18B-40","5","2699.9500"
"2014-07-13 13:00:00","43","2","SE-M940","2","105.2800"
"2014-07-13 13:00:00","43","2","SE-M940","2","105.2800"
"2014-07-13 13:00:00","43","2","HY-1023-70","5","274.9500"
"2014-07-13 13:00:00","70","8","BK-M38S-42","9","6925.4100"
"2014-07-13 13:00:00","70","8","BK-M38S-42","9","6925.4100"
"2014-07-13 13:00:00","70","8","FR-R72Y-38","6","3568.9800"
"2014-07-13 13:00:00","70","8","PD-M340","3","186.2700"
"2014-07-13 13:00:00","2","6","HL-U509","6","209.9400"
"2014-07-13 13:00:00","2","6","HL-U509","6","209.9400"
"2014-07-13 13:00:00","2","6","HY-1023-70","4","219.9600"
"2014-07-13 13:00:00","31","8","SJ-0194-L","9","485.9100"
"2014-07-13 13:00:00","31","8","HB-M763","4","247.6800"
"2014-07-13 13:00:00","31","8","FR-M21B-44","1","249.7900"
"2014-07-13 13:00:00","31","8","FR-M21B-44","1","249.7900"
"2014-07-14 05:00:00","53","7","CS-4759","8","1403.9200"
"2014-07-14 05:00:00","53","7","FR-M63S-46","3","1092.2697"
"2014-07-14 05:00:00","53","7","FR-M63S-46","3","1092.2697"
"2014-07-14 05:00:00","68","8","BK-T18U-44","9","6681.1500"
"2014-07-14 05:00:00","68","8","BK-T79Y-46","4","9536.2800"
"2014-07-14 05:00:00","5","1","FR-R38B-58","1","337.2200"
"2014-07-14 05:00:00","5","1","FR-T98Y-50","7","7027.3700"
"2014-07-14 05:00:00","5","1","FR-T98Y-50","7","7027.3700"
"2014-07-14 05:00:00","50","4","PD-R853","5","404.9500"
"2014-07-14 05:00:00","50","4","FR-T67U-50","8","2667.3600"
"2014-07-14 05:00:00","50","4","BK-R79Y-40","5","8504.9500"
"2014-07-14 05:00:00","65","5","BK-R64Y-38","3","3361.4700"
"2014-07-14 05:00:00","65","5","BK-R64Y-38","3","3361.4700"
"2014-07-14 05:00:00","65","5","CA-1098","6","53.9400"
"2014-07-14 05:00:00","21","2","FR-R72Y-44","2","1189.6600"
"2014-07-14 05:00:00","21","2","PD-R347","8","323.9200"
"2014-07-14 05:00:00","21","2","BB-7421","5","269.9500"
"2014-07-14 05:00:00","21","2","BK-T44U-46","9","10933.6500"
"2014-07-14 05:00:00","47","1","FR-M21B-48","1","249.7900"
"2014-07-14 05:00:00","47","1","FR-T98U-46","5","5019.5500"
"2014-07-14 05:00:00","47","1","BK-T79U-50","2","4768.1400"
"2014-07-14 05:00:00","47","1","BK-M68B-46","8","18359.9192"
"2014-07-14 05:00:00","59","2","BK-T18Y-50","2","1484.7000"
"2014-07-14 05:00:00","59","2","FR-M21B-48","6","1498.7400"
"2014-07-14 05:00:00","59","2","BK-T18U-62","2","1484.7000"
"2014-07-14 05:00:00","59","2","FR-M21B-42","6","1498.7400"
"2014-07-14 05:00:00","59","2","FR-M21B-42","6","1498.7400"
"2014-07-14 05:00:00","59","2","BK-M18B-40","3","1619.9700"
"2014-07-14 06:00:00","30","8","SJ-0194-S","8","431.9200"
"2014-07-14 06:00:00","30","8","BK-T18U-58","6","4454.1000"
"2014-07-14 06:00:00","43","1","SE-M940","1","52.6400"
"2014-07-14 06:00:00","43","1","BK-M38S-46","7","5386.4300"
"2014-07-14 06:00:00","43","1","BK-T18U-58","2","1484.7000"
"2014-07-14 06:00:00","48","4","PD-M562","4","323.9600"
"2014-07-14 06:00:00","48","4","PD-M562","4","323.9600"
"2014-07-14 06:00:00","48","4","BK-M18B-52","1","539.9900"
"2014-07-14 06:00:00","48","4","WB-H098","7","34.9300"
"2014-07-14 06:00:00","27","8","SO-R809-M","9","80.9100"
"2014-07-14 06:00:00","27","8","BK-T79Y-46","6","14304.4200"
"2014-07-14 06:00:00","12","7","BB-9108","3","364.4700"
"2014-07-14 06:00:00","12","7","BB-9108","3","364.4700"
"2014-07-14 07:00:00","64","8","BK-T44U-46","9","10933.6500"
"2014-07-14 07:00:00","64","8","BK-R89B-48","6","14660.1000"
"2014-07-14 07:00:00","64","8","HL-U509","1","34.9900"
"2014-07-14 07:00:00","64","8","CL-9009","7","55.6500"
"2014-07-14 07:00:00","30","3","SJ-0194-S","4","215.9600"
"2014-07-14 07:00:00","30","3","HB-M243","7","311.7800"
"2014-07-14 07:00:00","46","4","FR-M21B-42","4","999.1600"
"2014-07-14 07:00:00","46","4","FR-M21B-42","4","999.1600"
"2014-07-14 07:00:00","46","4","BK-M18S-52","2","1129.9800"
"2014-07-14 07:00:00","46","4","BK-T18Y-58","5","3711.7500"
"2014-07-14 08:00:00","14","2","BK-R89B-48","2","4886.7000"
"2014-07-14 08:00:00","14","2","SE-M236","8","216.9600"
"2014-07-14 08:00:00","14","2","SE-M236","8","216.9600"
"2014-07-14 08:00:00","14","2","BK-M38S-40","6","4616.9400"
"2014-07-14 08:00:00","46","8","FR-M21B-42","9","2248.1100"
"2014-07-14 08:00:00","46","8","FR-T98Y-50","3","3011.7300"
"2014-07-14 08:00:00","46","8","BK-T18Y-62","9","6681.1500"
"2014-07-14 08:00:00","36","2","RD-2308","2","242.9200"
"2014-07-14 08:00:00","36","2","VE-C304-S","5","317.5000"
"2014-07-14 08:00:00","52","2","FD-2342","3","274.4700"
"2014-07-14 08:00:00","52","2","FD-2342","3","274.4700"
"2014-07-14 08:00:00","52","2","FR-T67Y-50","6","2000.5200"
"2014-07-14 08:00:00","52","2","BK-R79Y-48","4","6803.9600"
"2014-07-14 08:00:00","64","4","BK-T44U-46","4","4859.4000"
"2014-07-14 08:00:00","64","4","FD-2342","8","731.9200"
"2014-07-14 08:00:00","64","4","HL-U509","5","174.9500"
"2014-07-14 08:00:00","17","5","BK-R64Y-42","6","6722.9400"
"2014-07-14 08:00:00","17","5","FR-M21S-44","3","792.1500"
"2014-07-14 08:00:00","17","5","FR-T98Y-60","7","7027.3700"
"2014-07-14 09:00:00","62","3","BK-T79U-50","3","7152.2100"
"2014-07-14 09:00:00","62","3","BK-R89R-58","1","2443.3500"
"2014-07-14 09:00:00","62","3","FR-M63S-46","7","2548.6293"
"2014-07-14 09:00:00","62","3","FR-M63S-46","7","2548.6293"
"2014-07-14 09:00:00","19","8","HB-R956","9","1082.4300"
"2014-07-14 09:00:00","19","8","PD-M282","7","283.4300"
"2014-07-14 09:00:00","19","8","PD-M282","7","283.4300"
"2014-07-14 09:00:00","17","1","BK-R64Y-44","1","1120.4900"
"2014-07-14 09:00:00","17","1","LJ-0192-X","4","199.9600"
"2014-07-14 09:00:00","17","1","LJ-0192-X","4","199.9600"
"2014-07-14 09:00:00","35","1","FR-T98U-50","1","1003.9100"
"2014-07-14 09:00:00","35","1","BK-T79U-54","7","16688.4900"
"2014-07-14 09:00:00","35","1","BK-R89R-58","5","12216.7500"
"2014-07-14 09:00:00","35","1","BK-R19B-44","8","4319.9200"
"2014-07-14 09:00:00","11","2","BK-M68B-38","3","6884.9697"
"2014-07-14 09:00:00","11","2","FR-T67Y-50","9","3000.7800"
"2014-07-14 09:00:00","11","2","FR-T67Y-50","9","3000.7800"
"2014-07-14 09:00:00","11","2","SH-W890-L","3","209.9700"
"2014-07-14 09:00:00","32","2","FR-T98Y-60","2","2007.8200"
"2014-07-14 09:00:00","32","2","BK-T18Y-54","8","5938.8000"
"2014-07-14 09:00:00","32","2","PD-M282","3","121.4700"
"2014-07-14 10:00:00","8","3","FR-M94B-38","3","4048.8000"
"2014-07-14 10:00:00","8","3","BK-M18S-52","7","3954.9300"
"2014-07-14 10:00:00","8","3","GL-H102-L","4","97.9596"
"2014-07-14 10:00:00","23","3","GL-H102-L","4","97.9596"
"2014-07-14 10:00:00","23","3","BK-M68S-46","7","16239.9293"
"2014-07-14 10:00:00","39","4","FR-T67Y-50","5","1667.1000"
"2014-07-14 10:00:00","39","4","BK-R79Y-44","2","3401.9800"
"2014-07-14 10:00:00","39","4","CS-9183","6","2429.9400"
"2014-07-14 10:00:00","39","4","CS-9183","6","2429.9400"
"2014-07-14 10:00:00","75","4","BK-M18B-44","5","2699.9500"
"2014-07-14 10:00:00","75","4","SH-W890-S","2","139.9800"
"2014-07-14 10:00:00","72","1","BK-M18S-42","1","564.9900"
"2014-07-14 10:00:00","72","1","GL-H102-S","7","171.4293"
"2014-07-14 10:00:00","60","3","BK-T18Y-50","4","2969.4000"
"2014-07-14 10:00:00","60","3","BK-M68S-42","1","2319.9899"
"2014-07-14 10:00:00","60","3","BK-M68S-42","1","2319.9899"
"2014-07-14 10:00:00","29","2","CL-9009","2","15.9000"
"2014-07-14 10:00:00","29","2","CL-9009","2","15.9000"
"2014-07-14 10:00:00","57","8","BK-T79Y-60","9","21456.6300"
"2014-07-14 10:00:00","57","8","FR-M94S-42","6","8187.0000"
"2014-07-14 10:00:00","57","8","FR-M94S-42","6","8187.0000"
"2014-07-14 11:00:00","57","4","BK-T79Y-60","4","9536.2800"
"2014-07-14 11:00:00","57","4","BK-T79Y-60","4","9536.2800"
"2014-07-14 11:00:00","57","4","FR-M21S-42","8","2112.4000"
"2014-07-14 11:00:00","75","8","BK-M18B-44","9","4859.9100"
"2014-07-14 11:00:00","75","8","BK-M18B-44","9","4859.9100"
"2014-07-14 12:00:00","78","3","BK-R19B-48","3","1619.9700"
"2014-07-14 12:00:00","78","3","BK-R79Y-40","7","11906.9300"
"2014-07-14 12:00:00","16","4","LJ-0192-L","8","399.9200"
"2014-07-14 12:00:00","16","4","LJ-0192-L","8","399.9200"
"2014-07-14 12:00:00","16","4","FR-T98Y-60","5","5019.5500"
"2014-07-14 12:00:00","15","4","BK-R64Y-38","4","4481.9600"
"2014-07-14 12:00:00","15","4","SE-T924","2","105.2800"
"2014-07-14 12:00:00","15","4","SE-T924","2","105.2800"
"2014-07-14 12:00:00","15","4","SJ-0194-L","5","269.9500"
"2014-07-14 12:00:00","4","3","LJ-0192-X","3","149.9700"
"2014-07-14 12:00:00","4","3","FR-T98Y-60","9","9035.1900"
"2014-07-14 12:00:00","4","3","HB-M918","4","481.0800"
"2014-07-14 12:00:00","4","3","HB-M918","4","481.0800"
"2014-07-14 13:00:00","28","5","SO-R809-L","6","53.9400"
"2014-07-14 13:00:00","28","5","SO-R809-L","6","53.9400"
"2014-07-14 13:00:00","28","5","BK-R64Y-38","9","10084.4100"
"2014-07-14 13:00:00","50","1","PD-R853","1","80.9900"
"2014-07-14 13:00:00","50","1","BK-R19B-44","7","3779.9300"
"2014-07-14 13:00:00","50","1","BK-R19B-44","7","3779.9300"
"2014-07-14 13:00:00","65","1","BK-T44U-54","1","1214.8500"
"2014-07-14 13:00:00","65","1","BK-R89B-58","8","19546.8000"
"2014-07-14 13:00:00","65","1","SE-R995","5","263.2000"
"2014-07-14 13:00:00","65","1","SJ-0194-S","8","431.9200"
"2014-07-14 13:00:00","43","6","SE-R995","6","315.8400"
"2014-07-14 13:00:00","43","6","BK-M18S-40","4","2259.9600"
"2014-07-14 13:00:00","68","5","BK-T18U-44","5","3711.7500"
"2014-07-14 13:00:00","68","5","HB-M243","2","89.0800"
"2014-07-14 13:00:00","68","5","HB-M243","2","89.0800"
"2014-07-14 13:00:00","58","7","BK-T18U-62","7","5196.4500"
"2014-07-14 13:00:00","58","7","BK-T18U-62","7","5196.4500"
"2014-07-14 13:00:00","58","7","FR-M94B-38","5","6748.0000"
"2014-07-15 05:00:00","36","7","FR-T98U-60","8","8031.2800"
"2014-07-15 05:00:00","36","7","GL-H102-L","3","73.4697"
"2014-07-15 05:00:00","54","4","CS-9183","4","1619.9600"
"2014-07-15 05:00:00","54","4","LJ-0192-L","1","49.9900"
"2014-07-15 05:00:00","69","4","BK-T18U-50","5","3711.7500"
"2014-07-15 05:00:00","69","4","HB-M918","2","240.5400"
"2014-07-15 05:00:00","69","4","HB-M918","2","240.5400"
"2014-07-15 05:00:00","6","5","FR-R38B-52","6","2023.3200"
"2014-07-15 05:00:00","6","5","FR-T98Y-54","3","3011.7300"
"2014-07-15 05:00:00","6","5","BK-T79U-50","9","21456.6300"
"2014-07-15 05:00:00","51","4","FR-M21S-40","4","1056.2000"
"2014-07-15 05:00:00","51","4","FR-T67Y-44","8","2667.3600"
"2014-07-15 05:00:00","66","5","BK-R79Y-42","5","8504.9500"
"2014-07-15 05:00:00","66","5","CS-4759","9","1579.4100"
"2014-07-15 05:00:00","66","5","CS-4759","9","1579.4100"
"2014-07-15 05:00:00","63","2","BK-T79U-60","2","4768.1400"
"2014-07-15 05:00:00","63","2","BK-R89B-44","8","19546.8000"
"2014-07-15 05:00:00","63","2","BK-R19B-48","3","1619.9700"
"2014-07-15 05:00:00","63","2","BK-R19B-48","3","1619.9700"
"2014-07-15 05:00:00","30","5","HY-1023-70","5","274.9500"
"2014-07-15 05:00:00","30","5","BK-R64Y-44","9","10084.4100"
"2014-07-15 05:00:00","30","5","FR-M21S-52","6","1584.3000"
"2014-07-15 05:00:00","30","5","FR-M21S-52","6","1584.3000"
"2014-07-15 05:00:00","75","7","BK-M18B-48","8","4319.9200"
"2014-07-15 05:00:00","75","7","SH-W890-M","5","349.9500"
"2014-07-15 05:00:00","75","7","CS-4759","2","350.9800"
"2014-07-15 05:00:00","75","7","FR-M63S-46","6","2184.5394"
"2014-07-15 05:00:00","10","8","BK-M68S-42","9","20879.9091"
"2014-07-15 05:00:00","10","8","FR-T67U-54","6","2000.5200"
"2014-07-15 05:00:00","9","8","FR-M94S-38","9","12280.5000"
"2014-07-15 05:00:00","9","8","FR-T67U-50","7","2333.9400"
"2014-07-15 05:00:00","9","8","BK-T44U-54","4","4859.4000"
"2014-07-15 05:00:00","9","8","HB-T928","7","640.9893"
"2014-07-15 05:00:00","75","3","BK-M18B-42","3","1619.9700"
"2014-07-15 05:00:00","75","3","BK-M18B-42","3","1619.9700"
"2014-07-15 05:00:00","75","3","SH-W890-S","9","629.9100"
"2014-07-15 05:00:00","75","3","BK-M68B-46","4","9179.9596"
"2014-07-15 05:00:00","57","7","BK-T79Y-54","8","19072.5600"
"2014-07-15 05:00:00","57","7","BK-T79Y-54","8","19072.5600"
"2014-07-15 05:00:00","39","3","FR-M63S-40","3","1092.2697"
"2014-07-15 05:00:00","39","3","FR-M63S-40","3","1092.2697"
"2014-07-15 06:00:00","9","4","BK-M68S-38","4","9279.9596"
"2014-07-15 06:00:00","9","4","BK-M68S-38","4","9279.9596"
"2014-07-15 06:00:00","9","4","BK-M18B-42","8","4319.9200"
"2014-07-15 06:00:00","24","5","VE-C304-M","5","317.5000"
"2014-07-15 06:00:00","24","5","FB-9873","3","319.5000"
"2014-07-15 06:00:00","7","1","FR-M94S-46","1","1364.5000"
"2014-07-15 06:00:00","7","1","BK-M18S-44","4","2259.9600"
"2014-07-15 06:00:00","4","5","LJ-0192-X","6","299.9400"
"2014-07-15 06:00:00","4","5","FR-T67Y-62","3","1000.2600"
"2014-07-15 06:00:00","67","5","BK-R79Y-48","5","8504.9500"
"2014-07-15 06:00:00","67","5","CH-0234","9","182.1591"
"2014-07-15 06:00:00","67","5","LJ-0192-X","6","299.9400"
"2014-07-15 06:00:00","19","6","HB-R956","7","841.8900"
"2014-07-15 06:00:00","19","6","PD-M282","4","161.9600"
"2014-07-15 06:00:00","19","6","FR-T98U-46","8","8031.2800"
"2014-07-15 06:00:00","19","6","FR-T98U-46","8","8031.2800"
"2014-07-15 06:00:00","40","6","FR-M63S-42","6","2184.5394"
"2014-07-15 06:00:00","40","6","BK-R19B-58","3","1619.9700"
"2014-07-15 06:00:00","40","6","BK-R19B-58","3","1619.9700"
"2014-07-15 06:00:00","70","8","BK-M38S-40","9","6925.4100"
"2014-07-15 06:00:00","70","8","BK-M38S-40","9","6925.4100"
"2014-07-15 06:00:00","70","8","BK-T79Y-60","3","7152.2100"
"2014-07-15 06:00:00","22","1","GL-H102-S","2","48.9798"
"2014-07-15 06:00:00","22","1","GL-H102-S","2","48.9798"
"2014-07-15 06:00:00","22","1","PD-T852","8","647.9200"
"2014-07-15 06:00:00","38","2","FR-T67U-54","2","666.8400"
"2014-07-15 06:00:00","38","2","BK-R79Y-40","9","15308.9100"
"2014-07-15 06:00:00","38","2","BK-R64Y-40","6","6722.9400"
"2014-07-15 07:00:00","47","8","PD-M282","9","364.4100"
"2014-07-15 07:00:00","47","8","BK-M18B-44","6","3239.9400"
"2014-07-15 07:00:00","40","1","FR-M63S-42","1","364.0899"
"2014-07-15 07:00:00","40","1","PK-7098","5","11.4500"
"2014-07-15 07:00:00","40","1","PK-7098","5","11.4500"
"2014-07-15 07:00:00","40","1","BK-T79Y-46","2","4768.1400"
"2014-07-15 07:00:00","28","8","SO-R809-L","9","80.9100"
"2014-07-15 07:00:00","28","8","BK-R64Y-40","3","3361.4700"
"2014-07-15 07:00:00","28","8","SE-T924","1","52.6400"
"2014-07-15 07:00:00","28","8","SE-T924","1","52.6400"
"2014-07-15 07:00:00","65","4","BK-R79Y-40","5","8504.9500"
"2014-07-15 07:00:00","65","4","BK-R64Y-38","2","2240.9800"
"2014-07-15 07:00:00","65","4","SE-R995","8","421.1200"
"2014-07-15 07:00:00","77","5","BB-9108","6","728.9400"
"2014-07-15 07:00:00","77","5","PK-7098","3","6.8700"
"2014-07-15 07:00:00","77","5","PK-7098","3","6.8700"
"2014-07-15 07:00:00","52","7","HB-T928","7","640.9893"
"2014-07-15 07:00:00","52","7","CA-1098","5","44.9500"
"2014-07-15 07:00:00","52","7","BK-R19B-58","8","4319.9200"
"2014-07-15 07:00:00","52","7","BK-R64Y-48","6","6722.9400"
"2014-07-15 08:00:00","41","1","RB-9231","1","106.5000"
"2014-07-15 08:00:00","41","1","SO-R809-L","5","44.9500"
"2014-07-15 08:00:00","41","1","BK-T79Y-50","2","4768.1400"
"2014-07-15 08:00:00","63","4","BK-T79U-54","5","11920.3500"
"2014-07-15 08:00:00","63","4","BK-R89R-58","2","4886.7000"
"2014-07-15 08:00:00","63","4","BK-R19B-44","6","3239.9400"
"2014-07-15 08:00:00","63","4","SO-R809-L","3","26.9700"
"2014-07-15 08:00:00","34","6","FR-T98U-46","7","7027.3700"
"2014-07-15 08:00:00","34","6","FR-R92B-44","2","2863.0000"
"2014-07-15 08:00:00","34","6","PD-R563","8","496.7200"
"2014-07-15 09:00:00","21","4","FR-R72Y-48","5","2974.1500"
"2014-07-15 09:00:00","21","4","FR-R72Y-48","5","2974.1500"
"2014-07-15 09:00:00","21","4","PD-R347","2","80.9800"
"2014-07-15 09:00:00","30","2","SJ-0194-L","3","161.9700"
"2014-07-15 09:00:00","30","2","BK-T18U-62","9","6681.1500"
"2014-07-15 09:00:00","30","2","BK-T18U-62","9","6681.1500"
"2014-07-15 09:00:00","68","3","BK-T18U-50","3","2227.0500"
"2014-07-15 09:00:00","68","3","BK-T18U-50","3","2227.0500"
"2014-07-15 09:00:00","68","3","BK-T79Y-50","7","16688.4900"
"2014-07-15 09:00:00","5","7","FR-R92R-44","8","11452.0000"
"2014-07-15 09:00:00","5","7","BK-M38S-42","3","2308.4700"
"2014-07-15 09:00:00","5","7","BK-M38S-42","3","2308.4700"
"2014-07-15 09:00:00","5","7","FR-R72Y-44","9","5353.4700"
"2014-07-15 09:00:00","33","6","FR-T98Y-50","6","6023.4600"
"2014-07-15 09:00:00","33","6","BK-T79U-46","4","9536.2800"
"2014-07-15 09:00:00","33","6","PD-R347","7","283.4300"
"2014-07-15 09:00:00","33","6","PD-R347","7","283.4300"
"2014-07-15 09:00:00","6","4","FR-R38B-58","4","1348.8800"
"2014-07-15 09:00:00","6","4","FR-T98Y-54","1","1003.9100"
"2014-07-15 09:00:00","77","1","BB-9108","1","121.4900"
"2014-07-15 09:00:00","77","1","PK-7098","7","16.0300"
"2014-07-15 09:00:00","77","1","BK-R89B-58","2","4886.7000"
"2014-07-15 09:00:00","51","2","FR-M21S-40","2","528.1000"
"2014-07-15 09:00:00","51","2","HL-U509-R","8","279.9200"
"2014-07-15 09:00:00","51","2","RA-H123","5","600.0000"
"2014-07-15 09:00:00","51","2","RA-H123","5","600.0000"
"2014-07-15 09:00:00","71","6","BK-M18S-40","7","3954.9300"
"2014-07-15 09:00:00","71","6","BK-T18U-62","2","1484.7000"
"2014-07-15 09:00:00","71","6","FR-M94S-38","8","10916.0000"
"2014-07-15 09:00:00","71","6","RD-2308","5","607.3000"
"2014-07-15 09:00:00","62","8","BK-T79U-50","9","21456.6300"
"2014-07-15 09:00:00","62","8","PD-R563","4","248.3600"
"2014-07-15 09:00:00","27","7","SO-R809-M","8","71.9200"
"2014-07-15 09:00:00","27","7","SO-R809-M","8","71.9200"
"2014-07-15 09:00:00","27","7","BK-T79Y-46","5","11920.3500"
"2014-07-15 09:00:00","75","6","SH-W890-S","4","279.9600"
"2014-07-15 09:00:00","75","6","SH-W890-S","4","279.9600"
"2014-07-15 09:00:00","75","6","BK-R89R-58","7","17103.4500"
"2014-07-15 09:00:00","75","6","FR-M63S-46","4","1456.3596"
"2014-07-15 10:00:00","16","5","BK-R64Y-40","6","6722.9400"
"2014-07-15 10:00:00","16","5","LJ-0192-M","9","449.9100"
"2014-07-15 10:00:00","16","5","SJ-0194-L","7","377.9300"
"2014-07-15 10:00:00","16","5","HB-M243","1","44.5400"
"2014-07-15 10:00:00","46","7","FR-M21B-44","8","1998.3200"
"2014-07-15 10:00:00","46","7","FR-M21B-44","8","1998.3200"
"2014-07-15 10:00:00","28","3","BK-T79Y-50","9","21456.6300"
"2014-07-15 10:00:00","28","3","BK-T79Y-50","9","21456.6300"
"2014-07-15 10:00:00","28","3","SE-R995","4","210.5600"
"2014-07-15 10:00:00","42","7","SE-M940","8","421.1200"
"2014-07-15 10:00:00","42","7","SE-M940","8","421.1200"
"2014-07-15 10:00:00","42","7","HY-1023-70","3","164.9700"
"2014-07-15 10:00:00","42","7","BK-T18U-54","9","6681.1500"
"2014-07-15 10:00:00","6","7","FR-R38B-52","8","2697.7600"
"2014-07-15 10:00:00","6","7","FR-R38B-52","8","2697.7600"
"2014-07-15 11:00:00","11","2","BK-M68B-38","2","4589.9798"
"2014-07-15 11:00:00","11","2","FR-T67Y-50","8","2667.3600"
"2014-07-15 11:00:00","67","6","BK-R79Y-48","7","11906.9300"
"2014-07-15 11:00:00","67","6","BK-R79Y-48","7","11906.9300"
"2014-07-15 11:00:00","67","6","BK-R64Y-48","4","4481.9600"
"2014-07-15 11:00:00","61","3","BK-T18Y-58","4","2969.4000"
"2014-07-15 11:00:00","61","3","BK-M68S-46","1","2319.9899"
"2014-07-15 11:00:00","76","4","BK-M18B-48","5","2699.9500"
"2014-07-15 11:00:00","76","4","SH-W890-L","2","139.9800"
"2014-07-15 11:00:00","76","4","SH-W890-L","2","139.9800"
"2014-07-15 11:00:00","48","6","PD-M562","6","485.9400"
"2014-07-15 11:00:00","48","6","FR-T98U-54","1","1003.9100"
"2014-07-15 11:00:00","48","6","BK-T44U-46","7","8503.9500"
"2014-07-15 11:00:00","48","6","BK-T44U-46","7","8503.9500"
"2014-07-15 11:00:00","4","7","FR-R92R-62","8","11452.0000"
"2014-07-15 11:00:00","4","7","FR-T67Y-62","5","1667.1000"
"2014-07-15 11:00:00","4","7","FR-T67Y-62","5","1667.1000"
"2014-07-15 11:00:00","4","7","BK-T18Y-54","2","1484.7000"
"2014-07-15 11:00:00","77","4","BB-7421","4","215.9600"
"2014-07-15 11:00:00","77","4","WB-H098","2","9.9800"
"2014-07-15 11:00:00","77","4","BK-R89B-52","5","12216.7500"
"2014-07-15 11:00:00","77","4","SE-M798","3","117.4200"
"2014-07-15 11:00:00","13","5","BK-R89B-44","5","12216.7500"
"2014-07-15 11:00:00","13","5","RB-9231","3","319.5000"
"2014-07-15 11:00:00","13","5","BK-M38S-38","9","6925.4100"
"2014-07-15 11:00:00","37","5","RD-2308","5","607.3000"
"2014-07-15 11:00:00","37","5","VE-C304-S","9","571.5000"
"2014-07-15 11:00:00","37","5","HB-T928","6","549.4194"
"2014-07-15 11:00:00","37","5","FR-M63S-40","9","3276.8091"
"2014-07-15 11:00:00","16","8","BK-R64Y-42","9","10084.4100"
"2014-07-15 11:00:00","16","8","FR-M21S-42","6","1584.3000"
"2014-07-15 11:00:00","16","8","BK-M18S-42","4","2259.9600"
"2014-07-15 11:00:00","16","8","BK-T18Y-44","7","5196.4500"
"2014-07-15 11:00:00","45","3","FR-M21S-52","3","792.1500"
"2014-07-15 11:00:00","45","3","FR-M21S-52","3","792.1500"
"2014-07-15 11:00:00","45","3","FR-T98Y-46","6","6023.4600"
"2014-07-15 12:00:00","71","1","BK-M38S-46","1","769.4900"
"2014-07-15 12:00:00","71","1","BK-T18U-62","5","3711.7500"
"2014-07-15 12:00:00","71","1","BK-T18U-62","5","3711.7500"
"2014-07-15 12:00:00","71","1","FR-M94B-38","2","2699.2000"
"2014-07-15 12:00:00","26","6","WB-H098","7","34.9300"
"2014-07-15 12:00:00","26","6","CH-0234","4","80.9596"
"2014-07-15 12:00:00","26","6","SE-M236","7","189.8400"
"2014-07-15 12:00:00","26","6","SE-M236","7","189.8400"
"2014-07-15 12:00:00","74","4","BK-M18B-40","5","2699.9500"
"2014-07-15 12:00:00","74","4","BK-T18Y-62","8","5938.8000"
"2014-07-15 12:00:00","74","4","BK-M68B-38","6","13769.9394"
"2014-07-15 12:00:00","73","5","BK-M18S-48","5","2824.9500"
"2014-07-15 12:00:00","73","5","BK-M18S-48","5","2824.9500"
