"FullDate","DayOfYr","Month","Day","Quarter","Years"
"2014-05-15 10:00:00","2014-05-15","5","15","2","2014"
"2014-05-15 11:00:00","2014-05-15","5","15","2","2014"
"2014-05-15 12:00:00","2014-05-15","5","15","2","2014"
"2014-05-15 13:00:00","2014-05-15","5","15","2","2014"
"2014-05-16 05:00:00","2014-05-16","5","16","2","2014"
"2014-05-16 06:00:00","2014-05-16","5","16","2","2014"
"2014-05-16 07:00:00","2014-05-16","5","16","2","2014"
"2014-05-16 10:00:00","2014-05-16","5","16","2","2014"
"2014-05-16 11:00:00","2014-05-16","5","16","2","2014"
"2014-05-16 13:00:00","2014-05-16","5","16","2","2014"
"2014-05-17 05:00:00","2014-05-17","5","17","2","2014"
"2014-05-17 06:00:00","2014-05-17","5","17","2","2014"
"2014-05-17 07:00:00","2014-05-17","5","17","2","2014"
"2014-05-17 09:00:00","2014-05-17","5","17","2","2014"
"2014-05-17 10:00:00","2014-05-17","5","17","2","2014"
"2014-05-18 05:00:00","2014-05-18","5","18","2","2014"
"2014-05-18 06:00:00","2014-05-18","5","18","2","2014"
"2014-05-18 07:00:00","2014-05-18","5","18","2","2014"
"2014-05-18 08:00:00","2014-05-18","5","18","2","2014"
"2014-05-18 09:00:00","2014-05-18","5","18","2","2014"
"2014-05-18 10:00:00","2014-05-18","5","18","2","2014"
"2014-05-18 11:00:00","2014-05-18","5","18","2","2014"
"2014-05-18 12:00:00","2014-05-18","5","18","2","2014"
"2014-05-18 13:00:00","2014-05-18","5","18","2","2014"
"2014-05-19 05:00:00","2014-05-19","5","19","2","2014"
"2014-05-19 06:00:00","2014-05-19","5","19","2","2014"
"2014-05-19 07:00:00","2014-05-19","5","19","2","2014"
"2014-05-19 08:00:00","2014-05-19","5","19","2","2014"
"2014-05-19 09:00:00","2014-05-19","5","19","2","2014"
"2014-05-19 10:00:00","2014-05-19","5","19","2","2014"
"2014-05-19 11:00:00","2014-05-19","5","19","2","2014"
"2014-05-19 12:00:00","2014-05-19","5","19","2","2014"
"2014-05-19 13:00:00","2014-05-19","5","19","2","2014"
"2014-05-20 05:00:00","2014-05-20","5","20","2","2014"
"2014-05-20 06:00:00","2014-05-20","5","20","2","2014"
"2014-05-20 07:00:00","2014-05-20","5","20","2","2014"
"2014-05-20 08:00:00","2014-05-20","5","20","2","2014"
"2014-05-20 09:00:00","2014-05-20","5","20","2","2014"
"2014-05-20 10:00:00","2014-05-20","5","20","2","2014"
"2014-05-20 11:00:00","2014-05-20","5","20","2","2014"
"2014-05-20 12:00:00","2014-05-20","5","20","2","2014"
"2014-05-21 05:00:00","2014-05-21","5","21","2","2014"
"2014-05-21 07:00:00","2014-05-21","5","21","2","2014"
"2014-05-21 09:00:00","2014-05-21","5","21","2","2014"
"2014-05-21 10:00:00","2014-05-21","5","21","2","2014"
"2014-05-21 11:00:00","2014-05-21","5","21","2","2014"
"2014-05-21 12:00:00","2014-05-21","5","21","2","2014"
"2014-05-22 05:00:00","2014-05-22","5","22","2","2014"
"2014-05-22 06:00:00","2014-05-22","5","22","2","2014"
"2014-05-22 07:00:00","2014-05-22","5","22","2","2014"
"2014-05-22 08:00:00","2014-05-22","5","22","2","2014"
"2014-05-22 09:00:00","2014-05-22","5","22","2","2014"
"2014-05-22 10:00:00","2014-05-22","5","22","2","2014"
"2014-05-22 11:00:00","2014-05-22","5","22","2","2014"
"2014-05-22 12:00:00","2014-05-22","5","22","2","2014"
"2014-05-22 13:00:00","2014-05-22","5","22","2","2014"
"2014-05-23 05:00:00","2014-05-23","5","23","2","2014"
"2014-05-23 06:00:00","2014-05-23","5","23","2","2014"
"2014-05-23 07:00:00","2014-05-23","5","23","2","2014"
"2014-05-23 08:00:00","2014-05-23","5","23","2","2014"
"2014-05-23 09:00:00","2014-05-23","5","23","2","2014"
"2014-05-23 10:00:00","2014-05-23","5","23","2","2014"
"2014-05-23 12:00:00","2014-05-23","5","23","2","2014"
"2014-05-23 13:00:00","2014-05-23","5","23","2","2014"
"2014-05-24 05:00:00","2014-05-24","5","24","2","2014"
"2014-05-24 06:00:00","2014-05-24","5","24","2","2014"
"2014-05-24 07:00:00","2014-05-24","5","24","2","2014"
"2014-05-24 08:00:00","2014-05-24","5","24","2","2014"
"2014-05-24 09:00:00","2014-05-24","5","24","2","2014"
"2014-05-24 10:00:00","2014-05-24","5","24","2","2014"
"2014-05-24 11:00:00","2014-05-24","5","24","2","2014"
"2014-05-24 13:00:00","2014-05-24","5","24","2","2014"
"2014-05-25 06:00:00","2014-05-25","5","25","2","2014"
"2014-05-25 10:00:00","2014-05-25","5","25","2","2014"
"2014-05-26 05:00:00","2014-05-26","5","26","2","2014"
"2014-05-26 06:00:00","2014-05-26","5","26","2","2014"
"2014-05-26 07:00:00","2014-05-26","5","26","2","2014"
"2014-05-26 08:00:00","2014-05-26","5","26","2","2014"
"2014-05-26 09:00:00","2014-05-26","5","26","2","2014"
"2014-05-26 10:00:00","2014-05-26","5","26","2","2014"
"2014-05-26 11:00:00","2014-05-26","5","26","2","2014"
"2014-05-26 12:00:00","2014-05-26","5","26","2","2014"
"2014-05-26 13:00:00","2014-05-26","5","26","2","2014"
"2014-05-27 06:00:00","2014-05-27","5","27","2","2014"
"2014-05-27 07:00:00","2014-05-27","5","27","2","2014"
"2014-05-27 08:00:00","2014-05-27","5","27","2","2014"
"2014-05-27 09:00:00","2014-05-27","5","27","2","2014"
"2014-05-27 10:00:00","2014-05-27","5","27","2","2014"
"2014-05-27 12:00:00","2014-05-27","5","27","2","2014"
"2014-05-27 13:00:00","2014-05-27","5","27","2","2014"
"2014-05-28 05:00:00","2014-05-28","5","28","2","2014"
"2014-05-28 06:00:00","2014-05-28","5","28","2","2014"
"2014-05-28 07:00:00","2014-05-28","5","28","2","2014"
"2014-05-28 08:00:00","2014-05-28","5","28","2","2014"
"2014-05-28 10:00:00","2014-05-28","5","28","2","2014"
"2014-05-28 11:00:00","2014-05-28","5","28","2","2014"
"2014-05-28 12:00:00","2014-05-28","5","28","2","2014"
"2014-05-28 13:00:00","2014-05-28","5","28","2","2014"
"2014-05-29 05:00:00","2014-05-29","5","29","2","2014"
"2014-05-29 06:00:00","2014-05-29","5","29","2","2014"
"2014-05-29 07:00:00","2014-05-29","5","29","2","2014"
"2014-05-29 09:00:00","2014-05-29","5","29","2","2014"
"2014-05-29 10:00:00","2014-05-29","5","29","2","2014"
"2014-05-29 11:00:00","2014-05-29","5","29","2","2014"
"2014-05-29 12:00:00","2014-05-29","5","29","2","2014"
"2014-05-29 13:00:00","2014-05-29","5","29","2","2014"
"2014-05-30 05:00:00","2014-05-30","5","30","2","2014"
"2014-05-30 07:00:00","2014-05-30","5","30","2","2014"
"2014-05-30 09:00:00","2014-05-30","5","30","2","2014"
"2014-05-30 11:00:00","2014-05-30","5","30","2","2014"
"2014-05-30 12:00:00","2014-05-30","5","30","2","2014"
"2014-05-31 05:00:00","2014-05-31","5","31","2","2014"
"2014-05-31 06:00:00","2014-05-31","5","31","2","2014"
"2014-05-31 07:00:00","2014-05-31","5","31","2","2014"
"2014-05-31 08:00:00","2014-05-31","5","31","2","2014"
"2014-05-31 09:00:00","2014-05-31","5","31","2","2014"
"2014-05-31 11:00:00","2014-05-31","5","31","2","2014"
"2014-05-31 13:00:00","2014-05-31","5","31","2","2014"
"2014-06-01 05:00:00","2014-06-01","6","1","2","2014"
"2014-06-01 06:00:00","2014-06-01","6","1","2","2014"
"2014-06-01 07:00:00","2014-06-01","6","1","2","2014"
"2014-06-01 08:00:00","2014-06-01","6","1","2","2014"
"2014-06-01 09:00:00","2014-06-01","6","1","2","2014"
"2014-06-01 10:00:00","2014-06-01","6","1","2","2014"
"2014-06-01 12:00:00","2014-06-01","6","1","2","2014"
"2014-06-01 13:00:00","2014-06-01","6","1","2","2014"
"2014-06-02 07:00:00","2014-06-02","6","2","2","2014"
"2014-06-02 08:00:00","2014-06-02","6","2","2","2014"
"2014-06-02 09:00:00","2014-06-02","6","2","2","2014"
"2014-06-02 13:00:00","2014-06-02","6","2","2","2014"
"2014-06-03 05:00:00","2014-06-03","6","3","2","2014"
"2014-06-03 06:00:00","2014-06-03","6","3","2","2014"
"2014-06-03 07:00:00","2014-06-03","6","3","2","2014"
"2014-06-03 08:00:00","2014-06-03","6","3","2","2014"
"2014-06-03 09:00:00","2014-06-03","6","3","2","2014"
"2014-06-03 10:00:00","2014-06-03","6","3","2","2014"
"2014-06-03 11:00:00","2014-06-03","6","3","2","2014"
"2014-06-03 12:00:00","2014-06-03","6","3","2","2014"
"2014-06-03 13:00:00","2014-06-03","6","3","2","2014"
"2014-06-04 05:00:00","2014-06-04","6","4","2","2014"
"2014-06-04 06:00:00","2014-06-04","6","4","2","2014"
"2014-06-04 07:00:00","2014-06-04","6","4","2","2014"
"2014-06-04 08:00:00","2014-06-04","6","4","2","2014"
"2014-06-04 09:00:00","2014-06-04","6","4","2","2014"
"2014-06-04 10:00:00","2014-06-04","6","4","2","2014"
"2014-06-04 11:00:00","2014-06-04","6","4","2","2014"
"2014-06-04 12:00:00","2014-06-04","6","4","2","2014"
"2014-06-04 13:00:00","2014-06-04","6","4","2","2014"
"2014-06-05 05:00:00","2014-06-05","6","5","2","2014"
"2014-06-05 06:00:00","2014-06-05","6","5","2","2014"
"2014-06-05 07:00:00","2014-06-05","6","5","2","2014"
"2014-06-05 08:00:00","2014-06-05","6","5","2","2014"
"2014-06-05 09:00:00","2014-06-05","6","5","2","2014"
"2014-06-05 10:00:00","2014-06-05","6","5","2","2014"
"2014-06-05 11:00:00","2014-06-05","6","5","2","2014"
"2014-06-05 12:00:00","2014-06-05","6","5","2","2014"
"2014-06-05 13:00:00","2014-06-05","6","5","2","2014"
"2014-06-06 05:00:00","2014-06-06","6","6","2","2014"
"2014-06-06 06:00:00","2014-06-06","6","6","2","2014"
"2014-06-06 08:00:00","2014-06-06","6","6","2","2014"
"2014-06-06 09:00:00","2014-06-06","6","6","2","2014"
"2014-06-06 10:00:00","2014-06-06","6","6","2","2014"
"2014-06-06 11:00:00","2014-06-06","6","6","2","2014"
"2014-06-06 12:00:00","2014-06-06","6","6","2","2014"
"2014-06-06 13:00:00","2014-06-06","6","6","2","2014"
"2014-06-07 05:00:00","2014-06-07","6","7","2","2014"
"2014-06-07 06:00:00","2014-06-07","6","7","2","2014"
"2014-06-07 07:00:00","2014-06-07","6","7","2","2014"
"2014-06-07 08:00:00","2014-06-07","6","7","2","2014"
"2014-06-07 09:00:00","2014-06-07","6","7","2","2014"
"2014-06-07 11:00:00","2014-06-07","6","7","2","2014"
"2014-06-07 12:00:00","2014-06-07","6","7","2","2014"
"2014-06-08 05:00:00","2014-06-08","6","8","2","2014"
"2014-06-08 06:00:00","2014-06-08","6","8","2","2014"
"2014-06-08 07:00:00","2014-06-08","6","8","2","2014"
"2014-06-08 08:00:00","2014-06-08","6","8","2","2014"
"2014-06-08 09:00:00","2014-06-08","6","8","2","2014"
"2014-06-08 11:00:00","2014-06-08","6","8","2","2014"
"2014-06-08 12:00:00","2014-06-08","6","8","2","2014"
"2014-06-08 13:00:00","2014-06-08","6","8","2","2014"
"2014-06-09 05:00:00","2014-06-09","6","9","2","2014"
"2014-06-09 06:00:00","2014-06-09","6","9","2","2014"
"2014-06-09 07:00:00","2014-06-09","6","9","2","2014"
"2014-06-09 08:00:00","2014-06-09","6","9","2","2014"
"2014-06-09 09:00:00","2014-06-09","6","9","2","2014"
"2014-06-09 10:00:00","2014-06-09","6","9","2","2014"
"2014-06-09 11:00:00","2014-06-09","6","9","2","2014"
"2014-06-09 12:00:00","2014-06-09","6","9","2","2014"
"2014-06-09 13:00:00","2014-06-09","6","9","2","2014"
"2014-06-10 05:00:00","2014-06-10","6","10","2","2014"
"2014-06-10 06:00:00","2014-06-10","6","10","2","2014"
"2014-06-10 07:00:00","2014-06-10","6","10","2","2014"
"2014-06-10 08:00:00","2014-06-10","6","10","2","2014"
"2014-06-10 09:00:00","2014-06-10","6","10","2","2014"
"2014-06-10 10:00:00","2014-06-10","6","10","2","2014"
"2014-06-10 11:00:00","2014-06-10","6","10","2","2014"
"2014-06-10 12:00:00","2014-06-10","6","10","2","2014"
"2014-06-10 13:00:00","2014-06-10","6","10","2","2014"
"2014-06-11 05:00:00","2014-06-11","6","11","2","2014"
"2014-06-11 06:00:00","2014-06-11","6","11","2","2014"
"2014-06-11 07:00:00","2014-06-11","6","11","2","2014"
"2014-06-11 08:00:00","2014-06-11","6","11","2","2014"
"2014-06-11 09:00:00","2014-06-11","6","11","2","2014"
"2014-06-11 10:00:00","2014-06-11","6","11","2","2014"
"2014-06-11 11:00:00","2014-06-11","6","11","2","2014"
"2014-06-11 12:00:00","2014-06-11","6","11","2","2014"
"2014-06-11 13:00:00","2014-06-11","6","11","2","2014"
"2014-06-12 05:00:00","2014-06-12","6","12","2","2014"
"2014-06-12 06:00:00","2014-06-12","6","12","2","2014"
"2014-06-12 07:00:00","2014-06-12","6","12","2","2014"
"2014-06-12 08:00:00","2014-06-12","6","12","2","2014"
"2014-06-12 09:00:00","2014-06-12","6","12","2","2014"
"2014-06-12 10:00:00","2014-06-12","6","12","2","2014"
"2014-06-12 11:00:00","2014-06-12","6","12","2","2014"
"2014-06-12 12:00:00","2014-06-12","6","12","2","2014"
"2014-06-12 13:00:00","2014-06-12","6","12","2","2014"
"2014-06-13 05:00:00","2014-06-13","6","13","2","2014"
"2014-06-13 06:00:00","2014-06-13","6","13","2","2014"
"2014-06-13 07:00:00","2014-06-13","6","13","2","2014"
"2014-06-13 08:00:00","2014-06-13","6","13","2","2014"
"2014-06-13 09:00:00","2014-06-13","6","13","2","2014"
"2014-06-13 10:00:00","2014-06-13","6","13","2","2014"
"2014-06-13 11:00:00","2014-06-13","6","13","2","2014"
"2014-06-13 12:00:00","2014-06-13","6","13","2","2014"
"2014-06-13 13:00:00","2014-06-13","6","13","2","2014"
"2014-06-14 05:00:00","2014-06-14","6","14","2","2014"
"2014-06-14 07:00:00","2014-06-14","6","14","2","2014"
"2014-06-14 08:00:00","2014-06-14","6","14","2","2014"
"2014-06-14 10:00:00","2014-06-14","6","14","2","2014"
"2014-06-14 11:00:00","2014-06-14","6","14","2","2014"
"2014-06-14 12:00:00","2014-06-14","6","14","2","2014"
"2014-06-14 13:00:00","2014-06-14","6","14","2","2014"
"2014-06-15 08:00:00","2014-06-15","6","15","2","2014"
"2014-06-15 09:00:00","2014-06-15","6","15","2","2014"
"2014-06-15 11:00:00","2014-06-15","6","15","2","2014"
"2014-06-15 13:00:00","2014-06-15","6","15","2","2014"
"2014-06-16 05:00:00","2014-06-16","6","16","2","2014"
"2014-06-16 06:00:00","2014-06-16","6","16","2","2014"
"2014-06-16 07:00:00","2014-06-16","6","16","2","2014"
"2014-06-16 08:00:00","2014-06-16","6","16","2","2014"
"2014-06-16 09:00:00","2014-06-16","6","16","2","2014"
"2014-06-16 10:00:00","2014-06-16","6","16","2","2014"
"2014-06-16 11:00:00","2014-06-16","6","16","2","2014"
"2014-06-16 12:00:00","2014-06-16","6","16","2","2014"
"2014-06-16 13:00:00","2014-06-16","6","16","2","2014"
"2014-06-17 05:00:00","2014-06-17","6","17","2","2014"
"2014-06-17 06:00:00","2014-06-17","6","17","2","2014"
"2014-06-17 07:00:00","2014-06-17","6","17","2","2014"
"2014-06-17 08:00:00","2014-06-17","6","17","2","2014"
"2014-06-17 09:00:00","2014-06-17","6","17","2","2014"
"2014-06-17 10:00:00","2014-06-17","6","17","2","2014"
"2014-06-17 11:00:00","2014-06-17","6","17","2","2014"
"2014-06-17 12:00:00","2014-06-17","6","17","2","2014"
"2014-06-17 13:00:00","2014-06-17","6","17","2","2014"
"2014-06-18 05:00:00","2014-06-18","6","18","2","2014"
"2014-06-18 06:00:00","2014-06-18","6","18","2","2014"
"2014-06-18 08:00:00","2014-06-18","6","18","2","2014"
"2014-06-18 09:00:00","2014-06-18","6","18","2","2014"
"2014-06-18 11:00:00","2014-06-18","6","18","2","2014"
"2014-06-18 12:00:00","2014-06-18","6","18","2","2014"
"2014-06-18 13:00:00","2014-06-18","6","18","2","2014"
"2014-06-19 05:00:00","2014-06-19","6","19","2","2014"
"2014-06-19 06:00:00","2014-06-19","6","19","2","2014"
"2014-06-19 07:00:00","2014-06-19","6","19","2","2014"
"2014-06-19 08:00:00","2014-06-19","6","19","2","2014"
"2014-06-19 09:00:00","2014-06-19","6","19","2","2014"
"2014-06-19 10:00:00","2014-06-19","6","19","2","2014"
"2014-06-19 11:00:00","2014-06-19","6","19","2","2014"
"2014-06-19 12:00:00","2014-06-19","6","19","2","2014"
"2014-06-19 13:00:00","2014-06-19","6","19","2","2014"
"2014-06-20 05:00:00","2014-06-20","6","20","2","2014"
"2014-06-20 06:00:00","2014-06-20","6","20","2","2014"
"2014-06-20 07:00:00","2014-06-20","6","20","2","2014"
"2014-06-20 08:00:00","2014-06-20","6","20","2","2014"
"2014-06-20 09:00:00","2014-06-20","6","20","2","2014"
"2014-06-20 10:00:00","2014-06-20","6","20","2","2014"
"2014-06-20 11:00:00","2014-06-20","6","20","2","2014"
"2014-06-20 12:00:00","2014-06-20","6","20","2","2014"
"2014-06-20 13:00:00","2014-06-20","6","20","2","2014"
"2014-06-21 09:00:00","2014-06-21","6","21","2","2014"
"2014-06-22 05:00:00","2014-06-22","6","22","2","2014"
"2014-06-22 06:00:00","2014-06-22","6","22","2","2014"
"2014-06-22 07:00:00","2014-06-22","6","22","2","2014"
"2014-06-22 08:00:00","2014-06-22","6","22","2","2014"
"2014-06-22 09:00:00","2014-06-22","6","22","2","2014"
"2014-06-22 10:00:00","2014-06-22","6","22","2","2014"
"2014-06-22 11:00:00","2014-06-22","6","22","2","2014"
"2014-06-22 12:00:00","2014-06-22","6","22","2","2014"
"2014-06-22 13:00:00","2014-06-22","6","22","2","2014"
"2014-06-23 07:00:00","2014-06-23","6","23","2","2014"
"2014-06-23 10:00:00","2014-06-23","6","23","2","2014"
"2014-06-23 11:00:00","2014-06-23","6","23","2","2014"
"2014-06-23 12:00:00","2014-06-23","6","23","2","2014"
"2014-06-23 13:00:00","2014-06-23","6","23","2","2014"
"2014-06-24 06:00:00","2014-06-24","6","24","2","2014"
"2014-06-24 07:00:00","2014-06-24","6","24","2","2014"
"2014-06-24 08:00:00","2014-06-24","6","24","2","2014"
"2014-06-24 09:00:00","2014-06-24","6","24","2","2014"
"2014-06-24 10:00:00","2014-06-24","6","24","2","2014"
"2014-06-24 11:00:00","2014-06-24","6","24","2","2014"
"2014-06-24 12:00:00","2014-06-24","6","24","2","2014"
"2014-06-24 13:00:00","2014-06-24","6","24","2","2014"
"2014-06-25 05:00:00","2014-06-25","6","25","2","2014"
"2014-06-25 06:00:00","2014-06-25","6","25","2","2014"
"2014-06-25 07:00:00","2014-06-25","6","25","2","2014"
"2014-06-25 08:00:00","2014-06-25","6","25","2","2014"
"2014-06-25 09:00:00","2014-06-25","6","25","2","2014"
"2014-06-25 10:00:00","2014-06-25","6","25","2","2014"
"2014-06-25 11:00:00","2014-06-25","6","25","2","2014"
"2014-06-25 12:00:00","2014-06-25","6","25","2","2014"
"2014-06-25 13:00:00","2014-06-25","6","25","2","2014"
"2014-06-26 05:00:00","2014-06-26","6","26","2","2014"
"2014-06-26 06:00:00","2014-06-26","6","26","2","2014"
"2014-06-26 07:00:00","2014-06-26","6","26","2","2014"
"2014-06-26 08:00:00","2014-06-26","6","26","2","2014"
"2014-06-26 09:00:00","2014-06-26","6","26","2","2014"
"2014-06-26 10:00:00","2014-06-26","6","26","2","2014"
"2014-06-26 11:00:00","2014-06-26","6","26","2","2014"
"2014-06-26 12:00:00","2014-06-26","6","26","2","2014"
"2014-06-26 13:00:00","2014-06-26","6","26","2","2014"
"2014-06-27 05:00:00","2014-06-27","6","27","2","2014"
"2014-06-27 06:00:00","2014-06-27","6","27","2","2014"
"2014-06-27 07:00:00","2014-06-27","6","27","2","2014"
"2014-06-27 08:00:00","2014-06-27","6","27","2","2014"
"2014-06-27 09:00:00","2014-06-27","6","27","2","2014"
"2014-06-27 10:00:00","2014-06-27","6","27","2","2014"
"2014-06-27 11:00:00","2014-06-27","6","27","2","2014"
"2014-06-27 12:00:00","2014-06-27","6","27","2","2014"
"2014-06-27 13:00:00","2014-06-27","6","27","2","2014"
"2014-06-28 08:00:00","2014-06-28","6","28","2","2014"
"2014-06-29 05:00:00","2014-06-29","6","29","2","2014"
"2014-06-29 06:00:00","2014-06-29","6","29","2","2014"
"2014-06-29 07:00:00","2014-06-29","6","29","2","2014"
"2014-06-29 08:00:00","2014-06-29","6","29","2","2014"
"2014-06-29 09:00:00","2014-06-29","6","29","2","2014"
"2014-06-29 10:00:00","2014-06-29","6","29","2","2014"
"2014-06-29 11:00:00","2014-06-29","6","29","2","2014"
"2014-06-29 12:00:00","2014-06-29","6","29","2","2014"
"2014-06-29 13:00:00","2014-06-29","6","29","2","2014"
"2014-06-30 05:00:00","2014-06-30","6","30","2","2014"
"2014-06-30 06:00:00","2014-06-30","6","30","2","2014"
"2014-06-30 07:00:00","2014-06-30","6","30","2","2014"
"2014-06-30 08:00:00","2014-06-30","6","30","2","2014"
"2014-06-30 09:00:00","2014-06-30","6","30","2","2014"
"2014-06-30 10:00:00","2014-06-30","6","30","2","2014"
"2014-06-30 11:00:00","2014-06-30","6","30","2","2014"
"2014-06-30 12:00:00","2014-06-30","6","30","2","2014"
"2014-06-30 13:00:00","2014-06-30","6","30","2","2014"
"2014-07-01 05:00:00","2014-07-01","7","1","3","2014"
"2014-07-01 06:00:00","2014-07-01","7","1","3","2014"
"2014-07-01 07:00:00","2014-07-01","7","1","3","2014"
"2014-07-01 08:00:00","2014-07-01","7","1","3","2014"
"2014-07-01 09:00:00","2014-07-01","7","1","3","2014"
"2014-07-01 10:00:00","2014-07-01","7","1","3","2014"
"2014-07-01 11:00:00","2014-07-01","7","1","3","2014"
"2014-07-01 12:00:00","2014-07-01","7","1","3","2014"
"2014-07-01 13:00:00","2014-07-01","7","1","3","2014"
"2014-07-02 05:00:00","2014-07-02","7","2","3","2014"
"2014-07-02 06:00:00","2014-07-02","7","2","3","2014"
"2014-07-02 07:00:00","2014-07-02","7","2","3","2014"
"2014-07-02 08:00:00","2014-07-02","7","2","3","2014"
"2014-07-02 09:00:00","2014-07-02","7","2","3","2014"
"2014-07-02 10:00:00","2014-07-02","7","2","3","2014"
"2014-07-02 11:00:00","2014-07-02","7","2","3","2014"
"2014-07-02 12:00:00","2014-07-02","7","2","3","2014"
"2014-07-02 13:00:00","2014-07-02","7","2","3","2014"
"2014-07-03 05:00:00","2014-07-03","7","3","3","2014"
"2014-07-04 05:00:00","2014-07-04","7","4","3","2014"
"2014-07-04 06:00:00","2014-07-04","7","4","3","2014"
"2014-07-04 07:00:00","2014-07-04","7","4","3","2014"
"2014-07-04 08:00:00","2014-07-04","7","4","3","2014"
"2014-07-04 09:00:00","2014-07-04","7","4","3","2014"
"2014-07-04 10:00:00","2014-07-04","7","4","3","2014"
"2014-07-04 11:00:00","2014-07-04","7","4","3","2014"
"2014-07-04 12:00:00","2014-07-04","7","4","3","2014"
"2014-07-04 13:00:00","2014-07-04","7","4","3","2014"
"2014-07-05 06:00:00","2014-07-05","7","5","3","2014"
"2014-07-05 08:00:00","2014-07-05","7","5","3","2014"
"2014-07-05 09:00:00","2014-07-05","7","5","3","2014"
"2014-07-05 10:00:00","2014-07-05","7","5","3","2014"
"2014-07-05 11:00:00","2014-07-05","7","5","3","2014"
"2014-07-05 13:00:00","2014-07-05","7","5","3","2014"
"2014-07-06 06:00:00","2014-07-06","7","6","3","2014"
"2014-07-06 07:00:00","2014-07-06","7","6","3","2014"
"2014-07-06 08:00:00","2014-07-06","7","6","3","2014"
"2014-07-06 09:00:00","2014-07-06","7","6","3","2014"
"2014-07-06 10:00:00","2014-07-06","7","6","3","2014"
"2014-07-06 11:00:00","2014-07-06","7","6","3","2014"
"2014-07-06 12:00:00","2014-07-06","7","6","3","2014"
"2014-07-06 13:00:00","2014-07-06","7","6","3","2014"
"2014-07-07 05:00:00","2014-07-07","7","7","3","2014"
"2014-07-07 06:00:00","2014-07-07","7","7","3","2014"
"2014-07-07 07:00:00","2014-07-07","7","7","3","2014"
"2014-07-07 08:00:00","2014-07-07","7","7","3","2014"
"2014-07-07 09:00:00","2014-07-07","7","7","3","2014"
"2014-07-07 10:00:00","2014-07-07","7","7","3","2014"
"2014-07-07 11:00:00","2014-07-07","7","7","3","2014"
"2014-07-07 12:00:00","2014-07-07","7","7","3","2014"
"2014-07-07 13:00:00","2014-07-07","7","7","3","2014"
"2014-07-08 05:00:00","2014-07-08","7","8","3","2014"
"2014-07-08 07:00:00","2014-07-08","7","8","3","2014"
"2014-07-08 08:00:00","2014-07-08","7","8","3","2014"
"2014-07-08 09:00:00","2014-07-08","7","8","3","2014"
"2014-07-08 10:00:00","2014-07-08","7","8","3","2014"
"2014-07-08 11:00:00","2014-07-08","7","8","3","2014"
"2014-07-08 12:00:00","2014-07-08","7","8","3","2014"
"2014-07-08 13:00:00","2014-07-08","7","8","3","2014"
"2014-07-09 05:00:00","2014-07-09","7","9","3","2014"
"2014-07-09 06:00:00","2014-07-09","7","9","3","2014"
"2014-07-09 07:00:00","2014-07-09","7","9","3","2014"
"2014-07-09 08:00:00","2014-07-09","7","9","3","2014"
"2014-07-09 09:00:00","2014-07-09","7","9","3","2014"
"2014-07-09 10:00:00","2014-07-09","7","9","3","2014"
"2014-07-09 11:00:00","2014-07-09","7","9","3","2014"
"2014-07-09 12:00:00","2014-07-09","7","9","3","2014"
"2014-07-09 13:00:00","2014-07-09","7","9","3","2014"
"2014-07-10 06:00:00","2014-07-10","7","10","3","2014"
"2014-07-10 08:00:00","2014-07-10","7","10","3","2014"
"2014-07-10 10:00:00","2014-07-10","7","10","3","2014"
"2014-07-10 11:00:00","2014-07-10","7","10","3","2014"
"2014-07-10 12:00:00","2014-07-10","7","10","3","2014"
"2014-07-10 13:00:00","2014-07-10","7","10","3","2014"
"2014-07-11 05:00:00","2014-07-11","7","11","3","2014"
"2014-07-11 08:00:00","2014-07-11","7","11","3","2014"
"2014-07-11 09:00:00","2014-07-11","7","11","3","2014"
"2014-07-11 11:00:00","2014-07-11","7","11","3","2014"
"2014-07-11 12:00:00","2014-07-11","7","11","3","2014"
"2014-07-11 13:00:00","2014-07-11","7","11","3","2014"
"2014-07-12 05:00:00","2014-07-12","7","12","3","2014"
"2014-07-12 06:00:00","2014-07-12","7","12","3","2014"
"2014-07-12 07:00:00","2014-07-12","7","12","3","2014"
"2014-07-12 08:00:00","2014-07-12","7","12","3","2014"
"2014-07-12 09:00:00","2014-07-12","7","12","3","2014"
"2014-07-12 10:00:00","2014-07-12","7","12","3","2014"
"2014-07-12 11:00:00","2014-07-12","7","12","3","2014"
"2014-07-12 12:00:00","2014-07-12","7","12","3","2014"
"2014-07-12 13:00:00","2014-07-12","7","12","3","2014"
"2014-07-13 05:00:00","2014-07-13","7","13","3","2014"
"2014-07-13 06:00:00","2014-07-13","7","13","3","2014"
"2014-07-13 07:00:00","2014-07-13","7","13","3","2014"
"2014-07-13 08:00:00","2014-07-13","7","13","3","2014"
"2014-07-13 09:00:00","2014-07-13","7","13","3","2014"
"2014-07-13 10:00:00","2014-07-13","7","13","3","2014"
"2014-07-13 11:00:00","2014-07-13","7","13","3","2014"
"2014-07-13 12:00:00","2014-07-13","7","13","3","2014"
"2014-07-13 13:00:00","2014-07-13","7","13","3","2014"
"2014-07-14 05:00:00","2014-07-14","7","14","3","2014"
"2014-07-14 06:00:00","2014-07-14","7","14","3","2014"
"2014-07-14 07:00:00","2014-07-14","7","14","3","2014"
"2014-07-14 08:00:00","2014-07-14","7","14","3","2014"
